State1,State2,State2Abbr,State1Abbr,dyadid,S1region,S2region,Border,Distance,State1_Lat,State1_Long,State2_Lat,State2_Long,ACS_Migration,PopDif,State1_Pop,State2_Pop,IncomingFlights,IRS_migration,Income,IRS_migration_2010,Income_2010,Imports,GSPDif,S1GSP,S2GSP,DemDif,S1AvgDem,S2AvgDem,S1SenDemProp,S1HSDemProp,S2SenDemProp,S2HSDemProp,IdeologyDif,PIDDif,S1Ideology,S1PID,S2Ideology,S2PID,policy_diffusion_tie,policy_diffusion_2015,LibDif,ELibDif,SLibDif,S1EconomicLiberalism,S1SocialLiberalism,S2EconomicLiberalism,S2SocialLiberalism,MassSocLibDif,MassEconLibDif,PolSocLibDif,PolEconLibDif,State1PolSocLib,State1PolEconLib,State1MassSocLib,State1MassEconLib,State2PolSocLib,State2PolEconLib,State2MassSocLib,State2MassEconLib,RaceDif,LatinxDif,WhiteDif,BlackDif,AsianDif,NativeDif,S1Latinx,S1White,S1Black,S1Asian,S1Native,S2Latinx,S2White,S2Black,S2Asian,S2Native,ReligDif,ChristianDif,EvangelicalDif,MainlineDif,BPDif,CatholicDif,MormonDif,JewishDif,MuslimDif,BuddhistDif,HinduDif,NonesDif,NPDif,ReligiosityDif,S1Christian,S1Evangelical,S1Mainline,S1BlackProt,S1Catholic,S1Mormon,S1Jewish,S1Muslim,S1Buddhist,S1Hindu,S1Nones,S1NothingParticular,S1HighlyReligious,S2Christian,S2Evangelical,S2Mainline,S2BlackProt,S2Catholic,S2Mormon,S2Jewish,S2Muslim,S2Buddhist,S2Hindu,S2Nones,S2NothingParticular,S2HighlyReligious
Mississippi,Nevada,NV,MS,MS-NV,South,West,0,2762.403044,32.32,-90.207,39.160949,-119.753877,605,-16485,2946971,2963456,0,"8,719","$191,390 ",327,"$4,994 ",131129253.8,-37783,108495,146278,-0.04734883,0.39312736,0.44047619,0.38461538,0.40163934,0.47619048,0.4047619,-0.19805195,-0.26263159,-0.12987013,-0.30263159,0.06818182,-0.04,31,0,53.782122,3.997955,-49.784167,-0.01663012,-0.32895702,-0.05660967,0.16888465,-2.1406596,0.104294179,-2.737490589,-0.451455466,-2.505385553,-1.596519149,-0.076964507,-0.423878993,0.232105036,-1.145063683,2.063695093,-0.528173172,70.6,-25.9,7.8,29,-7.4,-0.5,0.029,0.566,0.379,0.009,0.004,0.288,0.488,0.089,0.083,0.009,82,17,21,2,19,-21,-3,-2,0,0,0,-14,-7,28,0.83,0.41,0.12,0.24,0.04,0.01,0,0,0,0,0.14,0.11,0.77,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
Missouri,Nevada,NV,MO,MO-NV,Midwest,West,0,2380.810136,38.572954,-92.189283,39.160949,-119.753877,2203,3076421,6039877,2963456,0,"18,370","$420,623 ","1,254","$30,382 ",228589740.8,152835,299113,146278,-0.17008644,0.27038975,0.44047619,0.26470588,0.27607362,0.47619048,0.4047619,-0.03933567,-0.22923078,0.02884615,-0.26923078,0.06818182,-0.04,0,0,35.226925,-6.221732,-29.005193,-0.11882699,-0.12116728,-0.05660967,0.16888465,-1.128416041,0.016255696,-1.212241381,0.695666472,-0.980136345,-0.449397211,0.935279052,-0.511917476,0.232105036,-1.145063683,2.063695093,-0.528173172,64.6,-24.6,30.6,2.5,-6.3,-0.6,0.042,0.794,0.114,0.02,0.003,0.288,0.488,0.089,0.083,0.009,46,11,16,6,1,-9,-3,-2,0,1,0,-8,-3,11,0.77,0.36,0.16,0.06,0.16,0.01,0,0,0.01,0,0.2,0.15,0.6,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
Montana,Nevada,NV,MT,MT-NV,West,West,0,1039.237108,46.595805,-112.027031,39.160949,-119.753877,581,-1924286,1039170,2963456,0,"14,171","$322,081 ",659,"$13,880 ",3452940610,-100051,46227,146278,-0.02547619,0.415,0.44047619,0.42,0.41,0.47619048,0.4047619,0.08566434,0.01368421,0.15384616,-0.02631579,0.06818182,-0.04,2,0,20.500404,6.30425,-14.196154,0.00643283,0.02692311,-0.05660967,0.16888465,-0.9592303,-0.123898969,-0.227275287,1.679614096,0.004829749,0.534550413,1.104464793,-0.652072141,0.232105036,-1.145063683,2.063695093,-0.528173172,83.7,-25.1,37.5,-8.5,-7.6,5,0.037,0.863,0.004,0.007,0.059,0.288,0.488,0.089,0.083,0.009,30,-1,8,4,-5,-8,0,-2,0,1,0,2,3,-1,0.65,0.28,0.14,0,0.17,0.04,0,0,0.01,0,0.3,0.21,0.48,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
Nebraska,Nevada,NV,NE,NE-NV,Midwest,West,0,1971.26777,40.809868,-96.675345,39.160949,-119.753877,1133,-1069239,1894217,2963456,10,"7,634","$155,769 ",607,"$9,502 ",92166741.5,-28805,117473,146278,NA,NA,0.44047619,NA,NA,0.47619048,0.4047619,-0.02651515,-0.14571429,0.04166667,-0.18571429,0.06818182,-0.04,5,0,NA,NA,NA,NA,NA,-0.05660967,0.16888465,-1.227821796,0.00131453,-0.252839626,0.855601735,-0.02073459,-0.289461948,0.835873297,-0.526858642,0.232105036,-1.145063683,2.063695093,-0.528173172,58.6,-17.9,30.2,-4.4,-5.9,-0.2,0.109,0.79,0.045,0.024,0.007,0.288,0.488,0.089,0.083,0.009,39,9,5,14,-3,-2,-3,-2,0,1,1,-8,-3,5,0.75,0.25,0.24,0.02,0.23,0.01,0,0,0.01,0.01,0.2,0.15,0.54,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
New Hampshire,Nevada,NV,NH,NH-NV,Northeast,West,0,4007.308604,43.220093,-71.549127,39.160949,-119.753877,1083,-1632714,1330742,2963456,0,"2,340","$63,303 ",142,"$3,565 ",105681424.7,-69070,77208,146278,-0.032142855,0.408333335,0.44047619,0.41666667,0.4,0.47619048,0.4047619,0.10959596,0.10666667,0.17777778,0.06666667,0.06818182,-0.04,0,0,16.403876,12.192534,4.211342,0.06531567,0.21099807,-0.05660967,0.16888465,0.50830417,0.208348632,0.190843907,1.717258542,0.422948943,0.572194859,2.571999263,-0.31982454,0.232105036,-1.145063683,2.063695093,-0.528173172,80.5,-25,41.5,-7.6,-5.6,-0.8,0.038,0.903,0.013,0.027,0.001,0.288,0.488,0.089,0.083,0.009,29,-7,-7,6,-4,1,-3,0,0,0,0,8,5,-16,0.59,0.13,0.16,0.01,0.26,0.01,0.02,0,0,0,0.36,0.23,0.33,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
New Jersey,Nevada,NV,NJ,NJ-NV,Northeast,West,0,3814.377011,40.221741,-74.756138,39.160949,-119.753877,237,5946735,8910191,2963456,0,"9,608","$311,493 ",724,"$16,281 ",242595789.9,429053,575331,146278,0.17827381,0.61875,0.44047619,0.6,0.6375,0.47619048,0.4047619,0.03879493,-0.10545454,0.10697675,-0.14545454,0.06818182,-0.04,4,0,19.953969,16.938677,3.015292,0.1127771,0.19903757,-0.05660967,0.16888465,0.42399017,0.55158029,2.383862159,2.647799054,2.615967195,1.502735371,2.487685263,0.023407118,0.232105036,-1.145063683,2.063695093,-0.528173172,20.6,-8.4,6,3.9,1.5,-0.8,0.204,0.548,0.128,0.098,0.001,0.288,0.488,0.089,0.083,0.009,42,1,-7,2,1,9,-3,4,3,0,3,-10,-6,6,0.67,0.13,0.12,0.06,0.34,0.01,0.06,0.03,0,0.03,0.18,0.12,0.55,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
New Mexico,Nevada,NV,NM,NM-NV,West,West,0,1278.205128,35.667231,-105.964575,39.160949,-119.753877,1008,-900828,2062628,2963456,0,"23,732","$522,592 ","1,765","$36,161 ",1094367463,-52684,93594,146278,0.092857145,0.533333335,0.44047619,0.5952381,0.47142857,0.47619048,0.4047619,0.15215717,-0.09793103,0.22033899,-0.13793103,0.06818182,-0.04,0,0,18.585235,3.991961,-14.593274,-0.01669006,0.02295191,-0.05660967,0.16888465,-0.880944887,0.205999896,0.953343925,1.562412984,1.185448961,0.417349301,1.182750206,-0.322173276,0.232105036,-1.145063683,2.063695093,-0.528173172,53.4,20,-11.4,-7.1,-7,7.9,0.488,0.374,0.018,0.013,0.088,0.288,0.488,0.089,0.083,0.009,32,9,3,4,-4,9,-2,-2,0,1,0,-7,-5,8,0.75,0.23,0.14,0.01,0.34,0.02,0,0,0.01,0,0.21,0.13,0.57,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
New York,Nevada,NV,NY,NY-NV,Northeast,West,0,3839.40024,42.659829,-73.781339,39.160949,-119.753877,2273,16675467,19638923,2963456,0,"21,930","$522,567 ","1,796","$41,180 ",1535220565,1353777,1500055,146278,0.15222222,0.59269841,0.44047619,0.49206349,0.69333333,0.47619048,0.4047619,0.10850991,0.07759398,0.17669173,0.03759398,0.06818182,-0.04,4,0,27.854883,24.822972,3.031911,0.19162005,0.19920376,-0.05660967,0.16888465,0.448417929,0.629773211,1.517338045,3.988192682,1.749443081,2.843128999,2.512113022,0.101600039,0.232105036,-1.145063683,2.063695093,-0.528173172,22.4,-9.6,6.3,5.4,0.4,-0.7,0.192,0.551,0.143,0.087,0.002,0.288,0.488,0.089,0.083,0.009,31,-6,-10,1,0,6,-4,5,2,1,1,-1,-1,-3,0.6,0.1,0.11,0.05,0.31,0,0.07,0.02,0.01,0.01,0.27,0.17,0.46,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
North Carolina,Nevada,NV,NC,NC-NV,South,West,0,3621.337893,35.771,-78.638,39.160949,-119.753877,1758,7195100,10158556,2963456,0,"15,818","$361,712 ","1,216","$24,518 ",153819950.2,375343,521621,146278,-0.09297619,0.3475,0.44047619,0.32,0.375,0.47619048,0.4047619,-0.02547719,-0.20275362,0.04270463,-0.24275362,0.06818182,-0.04,6,0,36.891123,7.542831,-29.348292,0.01881864,-0.12459827,-0.05660967,0.16888465,-1.294016677,0.123981776,-1.338302219,0.572645891,-1.106197183,-0.572417792,0.769678416,-0.404191396,0.232105036,-1.145063683,2.063695093,-0.528173172,51.5,-19.4,14.2,12.3,-5.4,0.2,0.094,0.63,0.212,0.029,0.011,0.288,0.488,0.089,0.083,0.009,59,11,15,9,7,-16,-3,-1,0,0,0,-8,-3,16,0.77,0.35,0.19,0.12,0.09,0.01,0.01,0,0,0,0.2,0.15,0.65,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
North Dakota,Nevada,NV,ND,ND-NV,Midwest,West,0,1852.910523,48.813343,-100.779004,39.160949,-119.753877,16,-2218815,744641,2963456,0,"3,297","$66,483 ",319,"$5,891 ",34243655.9,-92825,53453,146278,-0.158561295,0.281914895,0.44047619,0.31914894,0.24468085,0.47619048,0.4047619,-0.06818182,-0.15354838,0,-0.19354838,0.06818182,-0.04,7,0,52.299567,-10.123969,-42.175598,-0.15784936,-0.25287133,-0.05660967,0.16888465,-1.437157811,-0.01673555,-0.487027512,-0.961376716,-0.254922476,-2.106440399,0.626537282,-0.544908722,0.232105036,-1.145063683,2.063695093,-0.528173172,77.9,-25.3,35.6,-5.9,-6.6,4.5,0.035,0.844,0.03,0.017,0.054,0.288,0.488,0.089,0.083,0.009,40,11,2,18,-4,1,-4,-2,1,0,0,-8,-5,4,0.77,0.22,0.28,0.01,0.26,0,0,0.01,0,0,0.2,0.13,0.53,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
Ohio,Nevada,NV,OH,OH-NV,Midwest,West,0,3132.943365,39.962245,-83.000647,39.160949,-119.753877,847,8556653,11520109,2963456,0,"18,562","$409,118 ","1,323","$26,763 ",381363690.9,480344,626622,146278,-0.11724387,0.32323232,0.44047619,0.3030303,0.34343434,0.47619048,0.4047619,0.02420948,-0.17542554,0.0923913,-0.21542554,0.06818182,-0.04,0,0,28.103529,3.732766,-24.370763,-0.01928201,-0.07482298,-0.05660967,0.16888465,-0.715569206,0.145594041,-0.592981455,1.519747533,-0.360876419,0.37468385,1.348125887,-0.382579131,0.232105036,-1.145063683,2.063695093,-0.528173172,65.3,-25.1,30.1,3.3,-6.1,-0.7,0.037,0.789,0.122,0.022,0.002,0.288,0.488,0.089,0.083,0.009,37,7,9,7,2,-7,-3,-1,1,1,0,-6,-1,9,0.73,0.29,0.17,0.07,0.18,0.01,0.01,0.01,0.01,0,0.22,0.17,0.58,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
Oklahoma,Nevada,NV,OK,OK-NV,South,West,0,2003.744278,35.482309,-97.534994,39.160949,-119.753877,801,912466,3875922,2963456,0,"15,398","$288,449 ","1,263","$21,985 ",454860024,35000,181278,146278,-0.19821134,0.24226485,0.44047619,0.1875,0.2970297,0.47619048,0.4047619,-0.0763119,-0.22984128,-0.00813008,-0.26984128,0.06818182,-0.04,21,0,44.917553,-2.500034,-42.417519,-0.08161001,-0.25529054,-0.05660967,0.16888465,-1.539879491,-0.006408519,-1.632803435,0.253979908,-1.400698399,-0.891083775,0.523815602,-0.534581691,0.232105036,-1.145063683,2.063695093,-0.528173172,49.3,-18.2,16.8,-1.7,-6.2,6.4,0.106,0.656,0.072,0.021,0.073,0.288,0.488,0.089,0.083,0.009,68,13,27,8,-1,-17,-3,-2,0,0,0,-10,-6,17,0.79,0.47,0.18,0.04,0.08,0.01,0,0,0,0,0.18,0.12,0.66,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
Oregon,Nevada,NV,OR,OR-NV,West,West,1,696.9048262,44.931109,-123.029159,39.160949,-119.753877,2802,1138592,4102048,2963456,0,"45,504","$930,911 ","2,596","$48,238 ",1094935268,82608,228886,146278,0.151190475,0.591666665,0.44047619,0.6,0.58333333,0.47619048,0.4047619,-0.03668576,-0.056,0.03149606,-0.096,0.06818182,-0.04,0,0,12.58199,7.453572,-5.128418,0.01792605,0.11760047,-0.05660967,0.16888465,0.018586291,0.335199929,0.75880832,2.277850607,0.990913356,1.132786924,2.082281384,-0.192973243,0.232105036,-1.145063683,2.063695093,-0.528173172,53.6,-15.7,26.8,-7.1,-4,0,0.131,0.756,0.018,0.043,0.009,0.288,0.488,0.089,0.083,0.009,33,-5,9,3,-4,-13,0,0,1,0,0,3,0,-1,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
Pennsylvania,Nevada,NV,PA,PA-NV,Northeast,West,0,3637.523526,40.269789,-76.875613,39.160949,-119.753877,1341,9711186,12674642,2963456,0,"14,223","$366,837 ","1,157","$24,826 ",1199521211,573556,719834,146278,-0.048505745,0.391970445,0.44047619,0.38,0.40394089,0.47619048,0.4047619,-0.00949638,-0.13169374,0.05868544,-0.17169374,0.06818182,-0.04,0,0,32.833853,14.461071,-18.372782,0.08800104,-0.01484317,-0.05660967,0.16888465,-0.67322566,0.247902655,-0.14446987,1.884085491,0.087635166,0.739021808,1.390469433,-0.280270517,0.232105036,-1.145063683,2.063695093,-0.528173172,56.5,-21.5,27.6,1.8,-4.8,-0.8,0.073,0.764,0.107,0.035,0.001,0.288,0.488,0.089,0.083,0.009,29,7,-1,13,0,-1,-4,-1,1,0,1,-7,-4,4,0.73,0.19,0.23,0.05,0.24,0,0.01,0.01,0,0.01,0.21,0.14,0.53,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
Rhode Island,Nevada,NV,RI,RI-NV,Northeast,West,0,4048.223858,41.82355,-71.422132,39.160949,-119.753877,0,-1914907,1048549,2963456,0,"1,484","$34,966 ",128,"$2,844 ",8486061.2,-88749,57529,146278,0.40057644,0.84105263,0.44047619,0.84210526,0.84,0.47619048,0.4047619,0.25324675,0.04,0.32142857,0,0.06818182,-0.04,24,1,24.944474,20.592594,4.35188,0.14931627,0.21240345,-0.05660967,0.16888465,0.80725659,0.425450615,1.081569423,3.256705644,1.313674459,2.111641961,2.870951683,-0.102722557,0.232105036,-1.145063683,2.063695093,-0.528173172,45.5,-13.4,23.3,-3.5,-4.7,-0.6,0.154,0.721,0.054,0.036,0.003,0.288,0.488,0.089,0.083,0.009,43,9,-6,4,-3,17,-3,-1,0,0,1,-8,-5,0,0.75,0.14,0.14,0.02,0.42,0.01,0.01,0,0,0.01,0.2,0.13,0.49,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49
